 frequency       Hph1magdB       Hph2magdB      
 2.19959307e+04 -3.34214440e+00 -3.34214440e+00 
 2.21485523e+04 -3.54356067e+00 -3.54356067e+00 
 2.23022330e+04 -3.74891381e+00 -3.74891381e+00 
 2.24569800e+04 -3.95793362e+00 -3.95793362e+00 
 2.26128007e+04 -4.17035437e+00 -4.17035437e+00 
 2.27697026e+04 -4.38591633e+00 -4.38591633e+00 
 2.29276931e+04 -4.60436705e+00 -4.60436705e+00 
 2.30867799e+04 -4.82546239e+00 -4.82546239e+00 
 2.32469706e+04 -5.04896743e+00 -5.04896743e+00 
 2.34082728e+04 -5.27465704e+00 -5.27465704e+00 
 2.35706941e+04 -5.50231642e+00 -5.50231642e+00 
 2.37342425e+04 -5.73174138e+00 -5.73174138e+00 
 2.38989257e+04 -5.96273850e+00 -5.96273850e+00 
 2.40647515e+04 -6.19512520e+00 -6.19512520e+00 
 2.42317279e+04 -6.42872963e+00 -6.42872963e+00 
 2.43998630e+04 -6.66339058e+00 -6.66339058e+00 
 2.45691646e+04 -6.89895717e+00 -6.89895717e+00 
 2.47396410e+04 -7.13528863e+00 -7.13528863e+00 
 2.49113003e+04 -7.37225392e+00 -7.37225392e+00 
 2.50841506e+04 -7.60973136e+00 -7.60973136e+00 
 2.52582003e+04 -7.84760824e+00 -7.84760824e+00 
 2.54334576e+04 -8.08578038e+00 -8.08578038e+00 
 2.56099310e+04 -8.32415171e+00 -8.32415171e+00 
 2.57876289e+04 -8.56263385e+00 -8.56263385e+00 
 2.59665597e+04 -8.80114565e+00 -8.80114565e+00 
 2.61467321e+04 -9.03961279e+00 -9.03961279e+00 
 2.63281547e+04 -9.27796734e+00 -9.27796734e+00 
 2.65108360e+04 -9.51614737e+00 -9.51614737e+00 
 2.66947849e+04 -9.75409654e+00 -9.75409654e+00 
 2.68800102e+04 -9.99176375e+00 -9.99176375e+00 
 2.70665207e+04 -1.02291028e+01 -1.02291028e+01 
 2.72543253e+04 -1.04660718e+01 -1.04660718e+01 
 2.74434330e+04 -1.07026335e+01 -1.07026335e+01 
 2.76338529e+04 -1.09387540e+01 -1.09387540e+01 
 2.78255940e+04 -1.11744035e+01 -1.11744035e+01 
 2.80186656e+04 -1.14095552e+01 -1.14095552e+01 
 2.82130768e+04 -1.16441854e+01 -1.16441854e+01 
 2.84088369e+04 -1.18782734e+01 -1.18782734e+01 
 2.86059554e+04 -1.21118010e+01 -1.21118010e+01 
 2.88044415e+04 -1.23447524e+01 -1.23447524e+01 
 2.90043049e+04 -1.25771140e+01 -1.25771140e+01 
 2.92055551e+04 -1.28088743e+01 -1.28088743e+01 
 2.94082017e+04 -1.30400235e+01 -1.30400235e+01 
 2.96122544e+04 -1.32705538e+01 -1.32705538e+01 
 2.98177229e+04 -1.35004586e+01 -1.35004586e+01 
 3.00246171e+04 -1.37297329e+01 -1.37297329e+01 
 3.02329468e+04 -1.39583730e+01 -1.39583730e+01 
 3.04427221e+04 -1.41863764e+01 -1.41863764e+01 
 3.06539530e+04 -1.44137416e+01 -1.44137416e+01 
 3.08666494e+04 -1.46404682e+01 -1.46404682e+01 
 3.10808217e+04 -1.48665565e+01 -1.48665565e+01 
 3.12964801e+04 -1.50920078e+01 -1.50920078e+01 
 3.15136348e+04 -1.53168240e+01 -1.53168240e+01 
 3.17322963e+04 -1.55410078e+01 -1.55410078e+01 
 3.19524751e+04 -1.57645622e+01 -1.57645622e+01 
 3.21741815e+04 -1.59874911e+01 -1.59874911e+01 
 3.23974263e+04 -1.62097987e+01 -1.62097987e+01 
 3.26222201e+04 -1.64314895e+01 -1.64314895e+01 
 3.28485737e+04 -1.66525686e+01 -1.66525686e+01 
 3.30764978e+04 -1.68730415e+01 -1.68730415e+01 
 3.33060034e+04 -1.70929136e+01 -1.70929136e+01 
 3.35371015e+04 -1.73121909e+01 -1.73121909e+01 
 3.37698031e+04 -1.75308796e+01 -1.75308796e+01 
 3.40041193e+04 -1.77489861e+01 -1.77489861e+01 
 3.42400614e+04 -1.79665167e+01 -1.79665167e+01 
 3.44776405e+04 -1.81834783e+01 -1.81834783e+01 
 3.47168682e+04 -1.83998775e+01 -1.83998775e+01 
 3.49577557e+04 -1.86157214e+01 -1.86157214e+01 
 3.52003147e+04 -1.88310167e+01 -1.88310167e+01 
 3.54445567e+04 -1.90457706e+01 -1.90457706e+01 
 3.56904935e+04 -1.92599902e+01 -1.92599902e+01 
 3.59381366e+04 -1.94736826e+01 -1.94736826e+01 
 3.61874981e+04 -1.96868549e+01 -1.96868549e+01 
 3.64385898e+04 -1.98995143e+01 -1.98995143e+01 
 3.66914238e+04 -2.01116679e+01 -2.01116679e+01 
 3.69460121e+04 -2.03233228e+01 -2.03233228e+01 
 3.72023668e+04 -2.05344862e+01 -2.05344862e+01 
 3.74605003e+04 -2.07451653e+01 -2.07451653e+01 
 3.77204249e+04 -2.09553669e+01 -2.09553669e+01 
 3.79821531e+04 -2.11650982e+01 -2.11650982e+01 
 3.82456972e+04 -2.13743660e+01 -2.13743660e+01 
 3.85110700e+04 -2.15831774e+01 -2.15831774e+01 
 3.87782841e+04 -2.17915391e+01 -2.17915391e+01 
 3.90473524e+04 -2.19994579e+01 -2.19994579e+01 
 3.93182876e+04 -2.22069407e+01 -2.22069407e+01 
 3.95911027e+04 -2.24139939e+01 -2.24139939e+01 
 3.98658107e+04 -2.26206242e+01 -2.26206242e+01 
 4.01424249e+04 -2.28268382e+01 -2.28268382e+01 
 4.04209584e+04 -2.30326421e+01 -2.30326421e+01 
 4.07014245e+04 -2.32380425e+01 -2.32380425e+01 
 4.09838367e+04 -2.34430454e+01 -2.34430454e+01 
 4.12682085e+04 -2.36476573e+01 -2.36476573e+01 
 4.15545533e+04 -2.38518840e+01 -2.38518840e+01 
 4.18428851e+04 -2.40557318e+01 -2.40557318e+01 
 4.21332174e+04 -2.42592064e+01 -2.42592064e+01 
 4.24255643e+04 -2.44623138e+01 -2.44623138e+01 
 4.27199397e+04 -2.46650597e+01 -2.46650597e+01 
 4.30163576e+04 -2.48674499e+01 -2.48674499e+01 
 4.33148322e+04 -2.50694898e+01 -2.50694898e+01 
 4.36153779e+04 -2.52711851e+01 -2.52711851e+01 
 4.39180089e+04 -2.54725411e+01 -2.54725411e+01 
 4.42227398e+04 -2.56735632e+01 -2.56735632e+01 
 4.45295851e+04 -2.58742567e+01 -2.58742567e+01 
 4.48385595e+04 -2.60746267e+01 -2.60746267e+01 
 4.51496777e+04 -2.62746784e+01 -2.62746784e+01 
 4.54629547e+04 -2.64744167e+01 -2.64744167e+01 
 4.57784054e+04 -2.66738466e+01 -2.66738466e+01 
 4.60960449e+04 -2.68729729e+01 -2.68729729e+01 
 4.64158883e+04 -2.70718005e+01 -2.70718005e+01 
 4.67379511e+04 -2.72703339e+01 -2.72703339e+01 
 4.70622485e+04 -2.74685778e+01 -2.74685778e+01 
 4.73887961e+04 -2.76665368e+01 -2.76665368e+01 
 4.77176095e+04 -2.78642153e+01 -2.78642153e+01 
 4.80487044e+04 -2.80616177e+01 -2.80616177e+01 
 4.83820966e+04 -2.82587484e+01 -2.82587484e+01 
 4.87178022e+04 -2.84556114e+01 -2.84556114e+01 
 4.90558371e+04 -2.86522111e+01 -2.86522111e+01 
 4.93962174e+04 -2.88485514e+01 -2.88485514e+01 
 4.97389596e+04 -2.90446365e+01 -2.90446365e+01 
 5.00840799e+04 -2.92404703e+01 -2.92404703e+01 
 5.04315949e+04 -2.94360566e+01 -2.94360566e+01 
 5.07815211e+04 -2.96313993e+01 -2.96313993e+01 
 5.11338754e+04 -2.98265021e+01 -2.98265021e+01 
 5.14886745e+04 -3.00213687e+01 -3.00213687e+01 
 5.18459354e+04 -3.02160028e+01 -3.02160028e+01 
 5.22056753e+04 -3.04104078e+01 -3.04104078e+01 
 5.25679112e+04 -3.06045873e+01 -3.06045873e+01 
 5.29326606e+04 -3.07985448e+01 -3.07985448e+01 
 5.32999408e+04 -3.09922835e+01 -3.09922835e+01 
 5.36697695e+04 -3.11858068e+01 -3.11858068e+01 
 5.40421642e+04 -3.13791179e+01 -3.13791179e+01 
 5.44171429e+04 -3.15722201e+01 -3.15722201e+01 
 5.47947234e+04 -3.17651165e+01 -3.17651165e+01 
 5.51749238e+04 -3.19578101e+01 -3.19578101e+01 
 5.55577622e+04 -3.21503041e+01 -3.21503041e+01 
 5.59432571e+04 -3.23426013e+01 -3.23426013e+01 
 5.63314267e+04 -3.25347046e+01 -3.25347046e+01 
 5.67222897e+04 -3.27266171e+01 -3.27266171e+01 
 5.71158648e+04 -3.29183414e+01 -3.29183414e+01 
 5.75121707e+04 -3.31098803e+01 -3.31098803e+01 
 5.79112265e+04 -3.33012366e+01 -3.33012366e+01 
 5.83130511e+04 -3.34924130e+01 -3.34924130e+01 
 5.87176639e+04 -3.36834119e+01 -3.36834119e+01 
 5.91250841e+04 -3.38742361e+01 -3.38742361e+01 
 5.95353313e+04 -3.40648881e+01 -3.40648881e+01 
 5.99484250e+04 -3.42553703e+01 -3.42553703e+01 
 6.03643851e+04 -3.44456851e+01 -3.44456851e+01 
 6.07832313e+04 -3.46358350e+01 -3.46358350e+01 
 6.12049837e+04 -3.48258223e+01 -3.48258223e+01 
 6.16296626e+04 -3.50156493e+01 -3.50156493e+01 
 6.20572881e+04 -3.52053183e+01 -3.52053183e+01 
 6.24878807e+04 -3.53948314e+01 -3.53948314e+01 
 6.29214611e+04 -3.55841910e+01 -3.55841910e+01 
 6.33580499e+04 -3.57733991e+01 -3.57733991e+01 
 6.37976681e+04 -3.59624578e+01 -3.59624578e+01 
 6.42403366e+04 -3.61513692e+01 -3.61513692e+01 
 6.46860766e+04 -3.63401354e+01 -3.63401354e+01 
 6.51349095e+04 -3.65287582e+01 -3.65287582e+01 
 6.55868566e+04 -3.67172397e+01 -3.67172397e+01 
 6.60419396e+04 -3.69055818e+01 -3.69055818e+01 
 6.65001803e+04 -3.70937864e+01 -3.70937864e+01 
 6.69616005e+04 -3.72818553e+01 -3.72818553e+01 
 6.74262224e+04 -3.74697903e+01 -3.74697903e+01 
 6.78940681e+04 -3.76575932e+01 -3.76575932e+01 
 6.83651600e+04 -3.78452658e+01 -3.78452658e+01 
 6.88395207e+04 -3.80328097e+01 -3.80328097e+01 
 6.93171728e+04 -3.82202267e+01 -3.82202267e+01 
 6.97981391e+04 -3.84075184e+01 -3.84075184e+01 
 7.02824426e+04 -3.85946864e+01 -3.85946864e+01 
 7.07701066e+04 -3.87817323e+01 -3.87817323e+01 
 7.12611543e+04 -3.89686577e+01 -3.89686577e+01 
 7.17556092e+04 -3.91554641e+01 -3.91554641e+01 
 7.22534949e+04 -3.93421529e+01 -3.93421529e+01 
 7.27548353e+04 -3.95287257e+01 -3.95287257e+01 
 7.32596543e+04 -3.97151840e+01 -3.97151840e+01 
 7.37679760e+04 -3.99015290e+01 -3.99015290e+01 
 7.42798248e+04 -4.00877623e+01 -4.00877623e+01 
 7.47952252e+04 -4.02738851e+01 -4.02738851e+01 
 7.53142017e+04 -4.04598988e+01 -4.04598988e+01 
 7.58367791e+04 -4.06458048e+01 -4.06458048e+01 
 7.63629826e+04 -4.08316042e+01 -4.08316042e+01 
 7.68928372e+04 -4.10172984e+01 -4.10172984e+01 
 7.74263683e+04 -4.12028885e+01 -4.12028885e+01 
 7.79636013e+04 -4.13883758e+01 -4.13883758e+01 
 7.85045620e+04 -4.15737615e+01 -4.15737615e+01 
 7.90492762e+04 -4.17590467e+01 -4.17590467e+01 
 7.95977700e+04 -4.19442326e+01 -4.19442326e+01 
 8.01500696e+04 -4.21293203e+01 -4.21293203e+01 
 8.07062014e+04 -4.23143108e+01 -4.23143108e+01 
 8.12661920e+04 -4.24992052e+01 -4.24992052e+01 
 8.18300682e+04 -4.26840046e+01 -4.26840046e+01 
 8.23978568e+04 -4.28687099e+01 -4.28687099e+01 
 8.29695852e+04 -4.30533223e+01 -4.30533223e+01 
 8.35452806e+04 -4.32378426e+01 -4.32378426e+01 
 8.41249705e+04 -4.34222718e+01 -4.34222718e+01 
 8.47086827e+04 -4.36066109e+01 -4.36066109e+01 
 8.52964450e+04 -4.37908608e+01 -4.37908608e+01 
 8.58882856e+04 -4.39750223e+01 -4.39750223e+01 
 8.64842328e+04 -4.41590964e+01 -4.41590964e+01 
 8.70843150e+04 -4.43430839e+01 -4.43430839e+01 
 8.76885609e+04 -4.45269856e+01 -4.45269856e+01 
 8.82969996e+04 -4.47108023e+01 -4.47108023e+01 
 8.89096599e+04 -4.48945349e+01 -4.48945349e+01 
 8.95265713e+04 -4.50781841e+01 -4.50781841e+01 
 9.01477631e+04 -4.52617507e+01 -4.52617507e+01 
 9.07732653e+04 -4.54452354e+01 -4.54452354e+01 
 9.14031075e+04 -4.56286390e+01 -4.56286390e+01 
 9.20373200e+04 -4.58119621e+01 -4.58119621e+01 
 9.26759330e+04 -4.59952054e+01 -4.59952054e+01 
 9.33189772e+04 -4.61783697e+01 -4.61783697e+01 
 9.39664831e+04 -4.63614555e+01 -4.63614555e+01 
 9.46184819e+04 -4.65444635e+01 -4.65444635e+01 
 9.52750047e+04 -4.67273943e+01 -4.67273943e+01 
 9.59360829e+04 -4.69102485e+01 -4.69102485e+01 
 9.66017480e+04 -4.70930266e+01 -4.70930266e+01 
 9.72720319e+04 -4.72757294e+01 -4.72757294e+01 
 9.79469667e+04 -4.74583572e+01 -4.74583572e+01 
 9.86265846e+04 -4.76409107e+01 -4.76409107e+01 
 9.93109181e+04 -4.78233904e+01 -4.78233904e+01 
 1.00000000e+05 -4.80057967e+01 -4.80057967e+01 
 1.00693863e+05 -4.81881302e+01 -4.81881302e+01 
 1.01392541e+05 -4.83703913e+01 -4.83703913e+01 
 1.02096066e+05 -4.85525804e+01 -4.85525804e+01 
 1.02804473e+05 -4.87346981e+01 -4.87346981e+01 
 1.03517796e+05 -4.89167447e+01 -4.89167447e+01 
 1.04236067e+05 -4.90987207e+01 -4.90987207e+01 
 1.04959323e+05 -4.92806264e+01 -4.92806264e+01 
 1.05687597e+05 -4.94624623e+01 -4.94624623e+01 
 1.06420924e+05 -4.96442286e+01 -4.96442286e+01 
 1.07159340e+05 -4.98259257e+01 -4.98259257e+01 
 1.07902879e+05 -5.00075541e+01 -5.00075541e+01 
 1.08651577e+05 -5.01891139e+01 -5.01891139e+01 
 1.09405471e+05 -5.03706055e+01 -5.03706055e+01 
 1.10164595e+05 -5.05520292e+01 -5.05520292e+01 
 1.10928986e+05 -5.07333853e+01 -5.07333853e+01 
 1.11698682e+05 -5.09146741e+01 -5.09146741e+01 
 1.12473718e+05 -5.10958957e+01 -5.10958957e+01 
 1.13254132e+05 -5.12770504e+01 -5.12770504e+01 
 1.14039960e+05 -5.14581385e+01 -5.14581385e+01 
 1.14831241e+05 -5.16391601e+01 -5.16391601e+01 
 1.15628013e+05 -5.18201155e+01 -5.18201155e+01 
 1.16430313e+05 -5.20010047e+01 -5.20010047e+01 
 1.17238180e+05 -5.21818281e+01 -5.21818281e+01 
 1.18051653e+05 -5.23625857e+01 -5.23625857e+01 
 1.18870770e+05 -5.25432778e+01 -5.25432778e+01 
 1.19695570e+05 -5.27239043e+01 -5.27239043e+01 
 1.20526094e+05 -5.29044654e+01 -5.29044654e+01 
 1.21362380e+05 -5.30849613e+01 -5.30849613e+01 
 1.22204469e+05 -5.32653919e+01 -5.32653919e+01 
 1.23052400e+05 -5.34457575e+01 -5.34457575e+01 
 1.23906216e+05 -5.36260580e+01 -5.36260580e+01 
 1.24765955e+05 -5.38062935e+01 -5.38062935e+01 
 1.25631660e+05 -5.39864640e+01 -5.39864640e+01 
 1.26503372e+05 -5.41665695e+01 -5.41665695e+01 
 1.27381132e+05 -5.43466101e+01 -5.43466101e+01 
 1.28264983e+05 -5.45265857e+01 -5.45265857e+01 
 1.29154967e+05 -5.47064963e+01 -5.47064963e+01 
 1.30051125e+05 -5.48863420e+01 -5.48863420e+01 
 1.30953502e+05 -5.50661225e+01 -5.50661225e+01 
 1.31862140e+05 -5.52458380e+01 -5.52458380e+01 
 1.32777083e+05 -5.54254882e+01 -5.54254882e+01 
 1.33698374e+05 -5.56050732e+01 -5.56050732e+01 
 1.34626058e+05 -5.57845928e+01 -5.57845928e+01 
 1.35560179e+05 -5.59640469e+01 -5.59640469e+01 
 1.36500781e+05 -5.61434353e+01 -5.61434353e+01 
 1.37447909e+05 -5.63227581e+01 -5.63227581e+01 
 1.38401610e+05 -5.65020149e+01 -5.65020149e+01 
 1.39361927e+05 -5.66812057e+01 -5.66812057e+01 
 1.40328908e+05 -5.68603302e+01 -5.68603302e+01 
 1.41302599e+05 -5.70393882e+01 -5.70393882e+01 
 1.42283046e+05 -5.72183796e+01 -5.72183796e+01 
 1.43270295e+05 -5.73973042e+01 -5.73973042e+01 
 1.44264395e+05 -5.75761617e+01 -5.75761617e+01 
 1.45265393e+05 -5.77549518e+01 -5.77549518e+01 
 1.46273336e+05 -5.79336743e+01 -5.79336743e+01 
 1.47288272e+05 -5.81123290e+01 -5.81123290e+01 
 1.48310251e+05 -5.82909155e+01 -5.82909155e+01 
 1.49339322e+05 -5.84694336e+01 -5.84694336e+01 
 1.50375532e+05 -5.86478829e+01 -5.86478829e+01 
 1.51418933e+05 -5.88262631e+01 -5.88262631e+01 
 1.52469573e+05 -5.90045739e+01 -5.90045739e+01 
 1.53527503e+05 -5.91828148e+01 -5.91828148e+01 
 1.54592774e+05 -5.93609857e+01 -5.93609857e+01 
 1.55665436e+05 -5.95390860e+01 -5.95390860e+01 
 1.56745541e+05 -5.97171154e+01 -5.97171154e+01 
 1.57833141e+05 -5.98950734e+01 -5.98950734e+01 
 1.58928287e+05 -6.00729597e+01 -6.00729597e+01 
 1.60031031e+05 -6.02507738e+01 -6.02507738e+01 
 1.61141428e+05 -6.04285152e+01 -6.04285152e+01 
 1.62259529e+05 -6.06061835e+01 -6.06061835e+01 
 1.63385388e+05 -6.07837782e+01 -6.07837782e+01 
 1.64519059e+05 -6.09612988e+01 -6.09612988e+01 
 1.65660596e+05 -6.11387448e+01 -6.11387448e+01 
 1.66810054e+05 -6.13161157e+01 -6.13161157e+01 
 1.67967487e+05 -6.14934109e+01 -6.14934109e+01 
 1.69132952e+05 -6.16706299e+01 -6.16706299e+01 
 1.70306503e+05 -6.18477721e+01 -6.18477721e+01 
 1.71488197e+05 -6.20248369e+01 -6.20248369e+01 
 1.72678090e+05 -6.22018237e+01 -6.22018237e+01 
 1.73876240e+05 -6.23787319e+01 -6.23787319e+01 
 1.75082703e+05 -6.25555609e+01 -6.25555609e+01 
 1.76297538e+05 -6.27323100e+01 -6.27323100e+01 
 1.77520801e+05 -6.29089786e+01 -6.29089786e+01 
 1.78752553e+05 -6.30855659e+01 -6.30855659e+01 
 1.79992851e+05 -6.32620714e+01 -6.32620714e+01 
 1.81241755e+05 -6.34384942e+01 -6.34384942e+01 
 1.82499324e+05 -6.36148336e+01 -6.36148336e+01 
 1.83765620e+05 -6.37910889e+01 -6.37910889e+01 
 1.85040702e+05 -6.39672594e+01 -6.39672594e+01 
 1.86324631e+05 -6.41433442e+01 -6.41433442e+01 
 1.87617469e+05 -6.43193426e+01 -6.43193426e+01 
 1.88919278e+05 -6.44952538e+01 -6.44952538e+01 
 1.90230119e+05 -6.46710769e+01 -6.46710769e+01 
 1.91550056e+05 -6.48468110e+01 -6.48468110e+01 
 1.92879151e+05 -6.50224554e+01 -6.50224554e+01 
 1.94217468e+05 -6.51980091e+01 -6.51980091e+01 
 1.95565072e+05 -6.53734712e+01 -6.53734712e+01 
 1.96922026e+05 -6.55488408e+01 -6.55488408e+01 
 1.98288395e+05 -6.57241170e+01 -6.57241170e+01 
 1.99664245e+05 -6.58992988e+01 -6.58992988e+01 
 2.01049642e+05 -6.60743853e+01 -6.60743853e+01 
 2.02444651e+05 -6.62493754e+01 -6.62493754e+01 
 2.03849340e+05 -6.64242681e+01 -6.64242681e+01 
 2.05263775e+05 -6.65990624e+01 -6.65990624e+01 
 2.06688025e+05 -6.67737573e+01 -6.67737573e+01 
 2.08122157e+05 -6.69483517e+01 -6.69483517e+01 
 2.09566240e+05 -6.71228444e+01 -6.71228444e+01 
 2.11020343e+05 -6.72972344e+01 -6.72972344e+01 
 2.12484535e+05 -6.74715206e+01 -6.74715206e+01 
 2.13958887e+05 -6.76457018e+01 -6.76457018e+01 
 2.15443469e+05 -6.78197768e+01 -6.78197768e+01 
 2.16938352e+05 -6.79937444e+01 -6.79937444e+01 
 2.18443607e+05 -6.81676034e+01 -6.81676034e+01 
 2.19959307e+05 -6.83413525e+01 -6.83413525e+01 
 2.21485523e+05 -6.85149906e+01 -6.85149906e+01 
 2.23022330e+05 -6.86885163e+01 -6.86885163e+01 
 2.24569800e+05 -6.88619283e+01 -6.88619283e+01 
 2.26128007e+05 -6.90352253e+01 -6.90352253e+01 
 2.27697026e+05 -6.92084059e+01 -6.92084059e+01 
 2.29276931e+05 -6.93814688e+01 -6.93814688e+01 
 2.30867799e+05 -6.95544126e+01 -6.95544126e+01 
 2.32469706e+05 -6.97272358e+01 -6.97272358e+01 
 2.34082728e+05 -6.98999370e+01 -6.98999370e+01 
 2.35706941e+05 -7.00725147e+01 -7.00725147e+01 
 2.37342425e+05 -7.02449674e+01 -7.02449674e+01 
 2.38989257e+05 -7.04172937e+01 -7.04172937e+01 
 2.40647515e+05 -7.05894919e+01 -7.05894919e+01 
 2.42317279e+05 -7.07615605e+01 -7.07615605e+01 
 2.43998630e+05 -7.09334978e+01 -7.09334978e+01 
 2.45691646e+05 -7.11053024e+01 -7.11053024e+01 
 2.47396410e+05 -7.12769724e+01 -7.12769724e+01 
 2.49113003e+05 -7.14485063e+01 -7.14485063e+01 
 2.50841506e+05 -7.16199023e+01 -7.16199023e+01 
 2.52582003e+05 -7.17911587e+01 -7.17911587e+01 
 2.54334576e+05 -7.19622737e+01 -7.19622737e+01 
 2.56099310e+05 -7.21332456e+01 -7.21332456e+01 
 2.57876289e+05 -7.23040724e+01 -7.23040724e+01 
 2.59665597e+05 -7.24747524e+01 -7.24747524e+01 
 2.61467321e+05 -7.26452837e+01 -7.26452837e+01 
 2.63281547e+05 -7.28156644e+01 -7.28156644e+01 
 2.65108360e+05 -7.29858925e+01 -7.29858925e+01 
 2.66947849e+05 -7.31559660e+01 -7.31559660e+01 
 2.68800102e+05 -7.33258830e+01 -7.33258830e+01 
 2.70665207e+05 -7.34956414e+01 -7.34956414e+01 
 2.72543253e+05 -7.36652391e+01 -7.36652391e+01 
 2.74434330e+05 -7.38346740e+01 -7.38346740e+01 
 2.76338529e+05 -7.40039441e+01 -7.40039441e+01 
 2.78255940e+05 -7.41730471e+01 -7.41730471e+01 
 2.80186656e+05 -7.43419808e+01 -7.43419808e+01 
 2.82130768e+05 -7.45107430e+01 -7.45107430e+01 
 2.84088369e+05 -7.46793314e+01 -7.46793314e+01 
 2.86059554e+05 -7.48477437e+01 -7.48477437e+01 
 2.88044415e+05 -7.50159776e+01 -7.50159776e+01 
 2.90043049e+05 -7.51840306e+01 -7.51840306e+01 
 2.92055551e+05 -7.53519004e+01 -7.53519004e+01 
 2.94082017e+05 -7.55195845e+01 -7.55195845e+01 
 2.96122544e+05 -7.56870803e+01 -7.56870803e+01 
 2.98177229e+05 -7.58543854e+01 -7.58543854e+01 
 3.00246171e+05 -7.60214972e+01 -7.60214972e+01 
 3.02329468e+05 -7.61884131e+01 -7.61884131e+01 
 3.04427221e+05 -7.63551303e+01 -7.63551303e+01 
 3.06539530e+05 -7.65216463e+01 -7.65216463e+01 
 3.08666494e+05 -7.66879582e+01 -7.66879582e+01 
 3.10808217e+05 -7.68540633e+01 -7.68540633e+01 
 3.12964801e+05 -7.70199587e+01 -7.70199587e+01 
 3.15136348e+05 -7.71856416e+01 -7.71856416e+01 
 3.17322963e+05 -7.73511091e+01 -7.73511091e+01 
 3.19524751e+05 -7.75163581e+01 -7.75163581e+01 
 3.21741815e+05 -7.76813858e+01 -7.76813858e+01 
 3.23974263e+05 -7.78461889e+01 -7.78461889e+01 
 3.26222201e+05 -7.80107645e+01 -7.80107645e+01 
 3.28485737e+05 -7.81751094e+01 -7.81751094e+01 
 3.30764978e+05 -7.83392204e+01 -7.83392204e+01 
 3.33060034e+05 -7.85030941e+01 -7.85030941e+01 
 3.35371015e+05 -7.86667274e+01 -7.86667274e+01 
 3.37698031e+05 -7.88301169e+01 -7.88301169e+01 
 3.40041193e+05 -7.89932592e+01 -7.89932592e+01 
 3.42400614e+05 -7.91561507e+01 -7.91561507e+01 
 3.44776405e+05 -7.93187881e+01 -7.93187881e+01 
 3.47168682e+05 -7.94811677e+01 -7.94811677e+01 
 3.49577557e+05 -7.96432860e+01 -7.96432860e+01 
 3.52003147e+05 -7.98051391e+01 -7.98051391e+01 
 3.54445567e+05 -7.99667235e+01 -7.99667235e+01 
 3.56904935e+05 -8.01280353e+01 -8.01280353e+01 
 3.59381366e+05 -8.02890706e+01 -8.02890706e+01 
 3.61874981e+05 -8.04498257e+01 -8.04498257e+01 
 3.64385898e+05 -8.06102964e+01 -8.06102964e+01 
 3.66914238e+05 -8.07704787e+01 -8.07704787e+01 
 3.69460121e+05 -8.09303686e+01 -8.09303686e+01 
 3.72023668e+05 -8.10899619e+01 -8.10899619e+01 
 3.74605003e+05 -8.12492543e+01 -8.12492543e+01 
 3.77204249e+05 -8.14082416e+01 -8.14082416e+01 
 3.79821531e+05 -8.15669195e+01 -8.15669195e+01 
 3.82456972e+05 -8.17252834e+01 -8.17252834e+01 
 3.85110700e+05 -8.18833289e+01 -8.18833289e+01 
 3.87782841e+05 -8.20410514e+01 -8.20410514e+01 
 3.90473524e+05 -8.21984464e+01 -8.21984464e+01 
 3.93182876e+05 -8.23555090e+01 -8.23555090e+01 
 3.95911027e+05 -8.25122344e+01 -8.25122344e+01 
 3.98658107e+05 -8.26686180e+01 -8.26686180e+01 
 4.01424249e+05 -8.28246546e+01 -8.28246546e+01 
 4.04209584e+05 -8.29803392e+01 -8.29803392e+01 
 4.07014245e+05 -8.31356669e+01 -8.31356669e+01 
 4.09838367e+05 -8.32906324e+01 -8.32906324e+01 
 4.12682085e+05 -8.34452304e+01 -8.34452304e+01 
 4.15545533e+05 -8.35994557e+01 -8.35994557e+01 
 4.18428851e+05 -8.37533027e+01 -8.37533027e+01 
 4.21332174e+05 -8.39067661e+01 -8.39067661e+01 
 4.24255643e+05 -8.40598401e+01 -8.40598401e+01 
 4.27199397e+05 -8.42125191e+01 -8.42125191e+01 
 4.30163576e+05 -8.43647973e+01 -8.43647973e+01 
 4.33148322e+05 -8.45166689e+01 -8.45166689e+01 
 4.36153779e+05 -8.46681279e+01 -8.46681279e+01 
 4.39180089e+05 -8.48191682e+01 -8.48191682e+01 
 4.42227398e+05 -8.49697837e+01 -8.49697837e+01 
 4.45295851e+05 -8.51199682e+01 -8.51199682e+01 
 4.48385595e+05 -8.52697152e+01 -8.52697152e+01 
 4.51496777e+05 -8.54190184e+01 -8.54190184e+01 
 4.54629547e+05 -8.55678711e+01 -8.55678711e+01 
 4.57784054e+05 -8.57162667e+01 -8.57162667e+01 
 4.60960449e+05 -8.58641984e+01 -8.58641984e+01 
 4.64158883e+05 -8.60116594e+01 -8.60116594e+01 
 4.67379511e+05 -8.61586426e+01 -8.61586426e+01 
 4.70622485e+05 -8.63051410e+01 -8.63051410e+01 
 4.73887961e+05 -8.64511473e+01 -8.64511473e+01 
 4.77176095e+05 -8.65966542e+01 -8.65966542e+01 
 4.80487044e+05 -8.67416542e+01 -8.67416542e+01 
 4.83820966e+05 -8.68861397e+01 -8.68861397e+01 
 4.87178022e+05 -8.70301031e+01 -8.70301031e+01 
 4.90558371e+05 -8.71735365e+01 -8.71735365e+01 
