 frequency       inoise_spectrum onoise_spectrum
 8.44946611e+06  6.33716605e-08  7.24916672e-09 
 8.93757115e+06  6.36337128e-08  6.78239053e-09 
 9.45387283e+06  6.39236193e-08  6.34135314e-09 
 1.00000000e+07  6.42435160e-08  5.92495708e-09 
 1.05776756e+07  6.45956950e-08  5.53218285e-09 
 1.11887221e+07  6.49826190e-08  5.16207863e-09 
 1.18350673e+07  6.54069379e-08  4.81374984e-09 
 1.25187503e+07  6.58715071e-08  4.48634882e-09 
 1.32419279e+07  6.63794066e-08  4.17906468e-09 
 1.40068818e+07  6.69339592e-08  3.89111386e-09 
 1.48160252e+07  6.75387472e-08  3.62173152e-09 
 1.56719108e+07  6.81976245e-08  3.37016405e-09 
 1.65772389e+07  6.89147216e-08  3.13566297e-09 
 1.75348655e+07  6.96944425e-08  2.91748022e-09 
 1.85478119e+07  7.05414473e-08  2.71486512e-09 
 1.96192737e+07  7.14606214e-08  2.52706279e-09 
 2.07526313e+07  7.24570249e-08  2.35331407e-09 
 2.19514602e+07  7.35358219e-08  2.19285665e-09 
 2.32195425e+07  7.47021864e-08  2.04492737e-09 
 2.45608788e+07  7.59611833e-08  1.90876528e-09 
 2.59797009e+07  7.73176240e-08  1.78361526e-09 
 2.74804848e+07  7.87758973e-08  1.66873196e-09 
 2.90679654e+07  8.03397759e-08  1.56338385e-09 
 3.07471508e+07  8.20122026e-08  1.46685715e-09 
 3.25233387e+07  8.37950598e-08  1.37845943e-09 
 3.44021326e+07  8.56889287e-08  1.29752291e-09 
 3.63894599e+07  8.76928457e-08  1.22340728e-09 
 3.84915902e+07  8.98040649e-08  1.15550203e-09 
 4.07151555e+07  9.20178374e-08  1.09322833e-09 
 4.30671707e+07  9.43272185e-08  1.03604040e-09 
 4.55550561e+07  9.67229153e-08  9.83426495e-10 
 4.81866605e+07  9.91931867e-08  9.34909500e-10 
 5.09702863e+07  1.01723809e-07  8.90047209e-10 
 5.39147154e+07  1.04298118e-07  8.48432306e-10 
 5.70292370e+07  1.06897136e-07  8.09692129e-10 
 6.03236769e+07  1.09499795e-07  7.73488212e-10 
 6.38084285e+07  1.12083258e-07  7.39515662e-10 
 6.74944857e+07  1.14623341e-07  7.07502349e-10 
 7.13934775e+07  1.17095029e-07  6.77207932e-10 
 7.55177045e+07  1.19473077e-07  6.48422703e-10 
 7.98801781e+07  1.21732689e-07  6.20966246e-10 
 8.44946611e+07  1.23850235e-07  5.94685889e-10 
 8.93757115e+07  1.25803993e-07  5.69454939e-10 
 9.45387283e+07  1.27574883e-07  5.45170715e-10 
 1.00000000e+08  1.29147141e-07  5.21752359e-10 
