 frequency       vr(out)         vi(out)        
 4.81866605e+06 -1.11864671e-01 -1.72349662e-01 
 5.09702863e+06 -1.11353425e-01 -1.53622526e-01 
 5.39147154e+06 -1.09718316e-01 -1.36047161e-01 
 5.70292370e+06 -1.07104055e-01 -1.19669550e-01 
 6.03236769e+06 -1.03655470e-01 -1.04518096e-01 
 6.38084285e+06 -9.95153188e-02 -9.06040112e-02 
 6.74944857e+06 -9.48221146e-02 -7.79220376e-02 
 7.13934775e+06 -8.97080685e-02 -6.64515032e-02 
 7.55177045e+06 -8.42972110e-02 -5.61577048e-02 
 7.98801781e+06 -7.87037718e-02 -4.69935794e-02 
 8.44946611e+06 -7.30308803e-02 -3.89016081e-02 
 8.93757115e+06 -6.73696313e-02 -3.18158761e-02 
 9.45387283e+06 -6.17985377e-02 -2.56642093e-02 
 1.00000000e+07 -5.63833730e-02 -2.03702990e-02 
 1.05776756e+07 -5.11773795e-02 -1.58557369e-02 
 1.11887221e+07 -4.62218041e-02 -1.20418903e-02 
 1.18350673e+07 -4.15467091e-02 -8.85156193e-03 
 1.25187503e+07 -3.71719942e-02 -6.21039636e-03 
 1.32419279e+07 -3.31085668e-02 -4.04801193e-03 
 1.40068818e+07 -2.93595952e-02 -2.29885275e-03 
 1.48160252e+07 -2.59217863e-02 -9.02770135e-04 
 1.56719108e+07 -2.27866366e-02  1.94646180e-04 
 1.65772389e+07 -1.99416132e-02  1.04195786e-03 
 1.75348655e+07 -1.73712354e-02  1.68195448e-03 
 1.85478119e+07 -1.50580328e-02  2.15187979e-03 
 1.96192737e+07 -1.29833706e-02  2.48377063e-03 
 2.07526313e+07 -1.11281358e-02  2.70487367e-03 
 2.19514602e+07 -9.47329144e-03  2.83810854e-03 
 2.32195425e+07 -8.00030375e-03  2.90255043e-03 
 2.45608788e+07 -6.69145822e-03  2.91391053e-03 
 2.59797009e+07 -5.53007722e-03  2.88499751e-03 
 2.74804848e+07 -4.50065574e-03  2.82614819e-03 
 2.90679654e+07 -3.58893033e-03  2.74561988e-03 
 3.07471508e+07 -2.78189575e-03  2.64994041e-03 
 3.25233387e+07 -2.06778235e-03  2.54421471e-03 
 3.44021326e+07 -1.43600521e-03  2.43238907e-03 
 3.63894599e+07 -8.77094433e-04  2.31747563e-03 
 3.84915902e+07 -3.82614005e-04  2.20174052e-03 
 4.07151555e+07  5.49248535e-05  2.08685980e-03 
 4.30671707e+07  4.42151611e-04  1.97404715e-03 
 4.55550561e+07  7.84922407e-04  1.86415750e-03 
 4.81866605e+07  1.08840200e-03  1.75777025e-03 
 5.09702863e+07  1.35714037e-03  1.65525551e-03 
 5.39147154e+07  1.59514316e-03  1.55682641e-03 
 5.70292370e+07  1.80593579e-03  1.46257995e-03 
 6.03236769e+07  1.99262120e-03  1.37252873e-03 
 6.38084285e+07  2.15793141e-03  1.28662521e-03 
 6.74944857e+07  2.30427336e-03  1.20478023e-03 
 7.13934775e+07  2.43376942e-03  1.12687674e-03 
 7.55177045e+07  2.54829306e-03  1.05278008e-03 
 7.98801781e+07  2.64950005e-03  9.82345238e-04 
 8.44946611e+07  2.73885581e-03  9.15422082e-04 
 8.93757115e+07  2.81765920e-03  8.51858804e-04 
 9.45387283e+07  2.88706316e-03  7.91504155e-04 
 1.00000000e+08  2.94809262e-03  7.34208737e-04 
