 time            v(in)           v(out)         
 1.35373310e-06 -1.00000000e+00  9.97351014e-01 
 1.35523310e-06 -1.00000000e+00  9.97365228e-01 
 1.35673310e-06 -1.00000000e+00  9.97379133e-01 
 1.35823310e-06 -1.00000000e+00  9.97392734e-01 
 1.35973310e-06 -1.00000000e+00  9.97406040e-01 
 1.36123310e-06 -1.00000000e+00  9.97419055e-01 
 1.36273310e-06 -1.00000000e+00  9.97431787e-01 
 1.36423310e-06 -1.00000000e+00  9.97444241e-01 
 1.36573310e-06 -1.00000000e+00  9.97456424e-01 
 1.36723310e-06 -1.00000000e+00  9.97468341e-01 
 1.36873310e-06 -1.00000000e+00  9.97479999e-01 
 1.37023310e-06 -1.00000000e+00  9.97491403e-01 
 1.37173310e-06 -1.00000000e+00  9.97502559e-01 
 1.37323310e-06 -1.00000000e+00  9.97513471e-01 
 1.37473310e-06 -1.00000000e+00  9.97524145e-01 
 1.37623310e-06 -1.00000000e+00  9.97534587e-01 
 1.37773310e-06 -1.00000000e+00  9.97544802e-01 
 1.37923310e-06 -1.00000000e+00  9.97554794e-01 
 1.38073310e-06 -1.00000000e+00  9.97564568e-01 
 1.38223310e-06 -1.00000000e+00  9.97574129e-01 
 1.38373310e-06 -1.00000000e+00  9.97583482e-01 
 1.38523310e-06 -1.00000000e+00  9.97592631e-01 
 1.38673310e-06 -1.00000000e+00  9.97601581e-01 
 1.38823310e-06 -1.00000000e+00  9.97610335e-01 
 1.38973310e-06 -1.00000000e+00  9.97618899e-01 
 1.39123310e-06 -1.00000000e+00  9.97627277e-01 
 1.39273310e-06 -1.00000000e+00  9.97635471e-01 
 1.39423310e-06 -1.00000000e+00  9.97643488e-01 
 1.39573310e-06 -1.00000000e+00  9.97651329e-01 
 1.39723310e-06 -1.00000000e+00  9.97659000e-01 
 1.39873310e-06 -1.00000000e+00  9.97666503e-01 
 1.40023310e-06 -1.00000000e+00  9.97673844e-01 
 1.40173310e-06 -1.00000000e+00  9.97681024e-01 
 1.40323310e-06 -1.00000000e+00  9.97688047e-01 
 1.40473310e-06 -1.00000000e+00  9.97694918e-01 
 1.40623310e-06 -1.00000000e+00  9.97701639e-01 
 1.40773310e-06 -1.00000000e+00  9.97708213e-01 
 1.40923310e-06 -1.00000000e+00  9.97714645e-01 
 1.41073310e-06 -1.00000000e+00  9.97720936e-01 
 1.41223310e-06 -1.00000000e+00  9.97727090e-01 
 1.41373310e-06 -1.00000000e+00  9.97733110e-01 
 1.41523310e-06 -1.00000000e+00  9.97738998e-01 
 1.41673310e-06 -1.00000000e+00  9.97744759e-01 
 1.41823310e-06 -1.00000000e+00  9.97750394e-01 
 1.41973310e-06 -1.00000000e+00  9.97755906e-01 
 1.42123310e-06 -1.00000000e+00  9.97761298e-01 
 1.42273310e-06 -1.00000000e+00  9.97766572e-01 
 1.42423310e-06 -1.00000000e+00  9.97771732e-01 
 1.42573310e-06 -1.00000000e+00  9.97776779e-01 
 1.42723310e-06 -1.00000000e+00  9.97781716e-01 
 1.42873310e-06 -1.00000000e+00  9.97786546e-01 
 1.43023310e-06 -1.00000000e+00  9.97791270e-01 
 1.43173310e-06 -1.00000000e+00  9.97795891e-01 
 1.43323310e-06 -1.00000000e+00  9.97800412e-01 
 1.43473310e-06 -1.00000000e+00  9.97804834e-01 
 1.43623310e-06 -1.00000000e+00  9.97809160e-01 
 1.43773310e-06 -1.00000000e+00  9.97813392e-01 
 1.43923310e-06 -1.00000000e+00  9.97817531e-01 
 1.44073310e-06 -1.00000000e+00  9.97821580e-01 
 1.44223310e-06 -1.00000000e+00  9.97825541e-01 
 1.44373310e-06 -1.00000000e+00  9.97829416e-01 
 1.44523310e-06 -1.00000000e+00  9.97833206e-01 
 1.44673310e-06 -1.00000000e+00  9.97836913e-01 
 1.44823310e-06 -1.00000000e+00  9.97840540e-01 
 1.44973310e-06 -1.00000000e+00  9.97844088e-01 
 1.45123310e-06 -1.00000000e+00  9.97847558e-01 
 1.45273310e-06 -1.00000000e+00  9.97850953e-01 
 1.45423310e-06 -1.00000000e+00  9.97854274e-01 
 1.45573310e-06 -1.00000000e+00  9.97857523e-01 
 1.45723310e-06 -1.00000000e+00  9.97860700e-01 
 1.45873310e-06 -1.00000000e+00  9.97863809e-01 
 1.46023310e-06 -1.00000000e+00  9.97866849e-01 
 1.46173310e-06 -1.00000000e+00  9.97869824e-01 
 1.46323310e-06 -1.00000000e+00  9.97872734e-01 
 1.46473310e-06 -1.00000000e+00  9.97875580e-01 
 1.46623310e-06 -1.00000000e+00  9.97878364e-01 
 1.46773310e-06 -1.00000000e+00  9.97881088e-01 
 1.46923310e-06 -1.00000000e+00  9.97883752e-01 
 1.47073310e-06 -1.00000000e+00  9.97886358e-01 
 1.47223310e-06 -1.00000000e+00  9.97888907e-01 
 1.47373310e-06 -1.00000000e+00  9.97891401e-01 
 1.47523310e-06 -1.00000000e+00  9.97893841e-01 
 1.47673310e-06 -1.00000000e+00  9.97896227e-01 
 1.47823310e-06 -1.00000000e+00  9.97898561e-01 
 1.47973310e-06 -1.00000000e+00  9.97900845e-01 
 1.48123310e-06 -1.00000000e+00  9.97903078e-01 
 1.48273310e-06 -1.00000000e+00  9.97905263e-01 
 1.48423310e-06 -1.00000000e+00  9.97907401e-01 
 1.48573310e-06 -1.00000000e+00  9.97909491e-01 
 1.48723310e-06 -1.00000000e+00  9.97911537e-01 
 1.48873310e-06 -1.00000000e+00  9.97913537e-01 
 1.49023310e-06 -1.00000000e+00  9.97915495e-01 
 1.49173310e-06 -1.00000000e+00  9.97917409e-01 
 1.49323310e-06 -1.00000000e+00  9.97919282e-01 
 1.49473310e-06 -1.00000000e+00  9.97921114e-01 
 1.49623310e-06 -1.00000000e+00  9.97922906e-01 
 1.49773310e-06 -1.00000000e+00  9.97924659e-01 
 1.49923310e-06 -1.00000000e+00  9.97926373e-01 
 1.50000000e-06 -1.00000000e+00  9.97927235e-01 
