 frequency       inoise_spectrum onoise_spectrum
 6.38084285e+06  8.18669444e-08  1.18323662e-08 
 6.74944857e+06  8.24020291e-08  1.10689138e-08 
 7.13934775e+06  8.29806890e-08  1.03502411e-08 
 7.55177045e+06  8.36026743e-08  9.67424036e-09 
 7.98801781e+06  8.42672877e-08  9.03890972e-09 
 8.44946611e+06  8.49733492e-08  8.44233737e-09 
 8.93757115e+06  8.57191719e-08  7.88268774e-09 
 9.45387283e+06  8.65025513e-08  7.35818967e-09 
 1.00000000e+07  8.73207699e-08  6.86712681e-09 
 1.05776756e+07  8.81706191e-08  6.40783023e-09 
 1.11887221e+07  8.90484379e-08  5.97867306e-09 
 1.18350673e+07  8.99501688e-08  5.57806725e-09 
 1.25187503e+07  9.08714307e-08  5.20446201e-09 
 1.32419279e+07  9.18076051e-08  4.85634367e-09 
 1.40068818e+07  9.27539345e-08  4.53223689e-09 
 1.48160252e+07  9.37056292e-08  4.23070663e-09 
 1.56719108e+07  9.46579785e-08  3.95036080e-09 
 1.65772389e+07  9.56064621e-08  3.68985323e-09 
 1.75348655e+07  9.65468588e-08  3.44788674e-09 
 1.85478119e+07  9.74753464e-08  3.22321604e-09 
 1.96192737e+07  9.83885915e-08  3.01465041e-09 
 2.07526313e+07  9.92838246e-08  2.82105593e-09 
 2.19514602e+07  1.00158900e-07  2.64135714e-09 
 2.32195425e+07  1.01012340e-07  2.47453821e-09 
 2.45608788e+07  1.01843357e-07  2.31964341e-09 
 2.59797009e+07  1.02651869e-07  2.17577699e-09 
 2.74804848e+07  1.03438490e-07  2.04210249e-09 
 2.90679654e+07  1.04204517e-07  1.91784147e-09 
 3.07471508e+07  1.04951901e-07  1.80227180e-09 
 3.25233387e+07  1.05683219e-07  1.69472545e-09 
 3.44021326e+07  1.06401632e-07  1.59458606e-09 
 3.63894599e+07  1.07110853e-07  1.50128613e-09 
 3.84915902e+07  1.07815106e-07  1.41430414e-09 
 4.07151555e+07  1.08519092e-07  1.33316146e-09 
 4.30671707e+07  1.09227963e-07  1.25741932e-09 
 4.55550561e+07  1.09947287e-07  1.18667572e-09 
 4.81866605e+07  1.10683037e-07  1.12056242e-09 
 5.09702863e+07  1.11441563e-07  1.05874209e-09 
 5.39147154e+07  1.12229584e-07  1.00090548e-09 
 5.70292370e+07  1.13054174e-07  9.46768879e-10 
 6.03236769e+07  1.13922748e-07  8.96071591e-10 
 6.38084285e+07  1.14843051e-07  8.48573721e-10 
 6.74944857e+07  1.15823144e-07  8.04054049e-10 
 7.13934775e+07  1.16871378e-07  7.62308118e-10 
 7.55177045e+07  1.17996369e-07  7.23146490e-10 
 7.98801781e+07  1.19206959e-07  6.86393174e-10 
 8.44946611e+07  1.20512168e-07  6.51884223e-10 
 8.93757115e+07  1.21921128e-07  6.19466494e-10 
 9.45387283e+07  1.23443010e-07  5.88996563e-10 
 1.00000000e+08  1.25086924e-07  5.60339804e-10 
